time_stats.attn_input_reshape.min,time_stats.attn_input_reshape.max,time_stats.attn_input_reshape.mean,time_stats.attn_input_reshape.median,time_stats.attn_input_reshape.std,time_stats.attn_decode.min,time_stats.attn_decode.max,time_stats.attn_decode.mean,time_stats.attn_decode.median,time_stats.attn_decode.std,time_stats.attn_output_reshape.min,time_stats.attn_output_reshape.max,time_stats.attn_output_reshape.mean,time_stats.attn_output_reshape.median,time_stats.attn_output_reshape.std,time_stats.attn_prefill.min,time_stats.attn_prefill.max,time_stats.attn_prefill.mean,time_stats.attn_prefill.median,time_stats.attn_prefill.std,n_embd,n_q_head,n_kv_head,block_size,num_tensor_parallel_workers,max_model_len,batch_size,prefill_chunk_size,kv_cache_size,is_prefill,attention_backend,profile_method
0.0,0.0,0.0,0.0,0.0,,,,,,0.016,0.017,0.0166,0.017,0.000489897948556636,0.8210000000000001,0.861,0.8364,0.8300000000000001,0.015994999218505727,8192,64,8,16,2,4096,1,1728,2176,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.016,0.017,0.016800000000000002,0.017,0.00040000000000000034,0.842,0.865,0.8526,0.852,0.007337574531137663,8192,64,8,16,2,4096,1,1728,2240,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.017,0.017,0.017,0.017,0.0,0.838,0.855,0.8474,0.851,0.006343500610861488,8192,64,8,16,2,4096,1,1728,2304,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.016,0.017,0.0164,0.016,0.000489897948556636,0.857,0.896,0.8798,0.879,0.014661514246489017,8192,64,8,16,2,4096,1,1728,2368,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.533,0.553,0.5424,0.54,0.00781280999384985,8192,64,8,16,2,4096,1,1792,0,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.017,0.018000000000000002,0.017400000000000002,0.017,0.000489897948556636,0.5660000000000001,0.584,0.5736000000000001,0.5750000000000001,0.006343500610861452,8192,64,8,16,2,4096,1,1792,32,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.017,0.018000000000000002,0.017400000000000002,0.017,0.000489897948556636,0.5680000000000001,0.58,0.5742,0.5760000000000001,0.004833218389437789,8192,64,8,16,2,4096,1,1792,64,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.581,0.586,0.583,0.583,0.0018973665961010292,8192,64,8,16,2,4096,1,1792,96,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.017,0.018000000000000002,0.017800000000000003,0.018000000000000002,0.00040000000000000034,0.555,0.5650000000000001,0.5594,0.56,0.003611094017053561,8192,64,8,16,2,4096,1,1792,128,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.017,0.018000000000000002,0.0176,0.018000000000000002,0.000489897948556636,0.586,0.599,0.5906,0.588,0.004630334761116094,8192,64,8,16,2,4096,1,1792,160,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.017,0.018000000000000002,0.017800000000000003,0.018000000000000002,0.00040000000000000034,0.58,0.591,0.5846,0.584,0.0037735924528226445,8192,64,8,16,2,4096,1,1792,192,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.017,0.018000000000000002,0.017800000000000003,0.018000000000000002,0.00040000000000000034,0.602,0.608,0.6052,0.605,0.0021354156504062643,8192,64,8,16,2,4096,1,1792,224,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.5720000000000001,0.586,0.5778,0.579,0.005035871324805626,8192,64,8,16,2,4096,1,1792,256,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.017,0.018000000000000002,0.0176,0.018000000000000002,0.000489897948556636,0.606,0.609,0.6075999999999999,0.607,0.001200000000000001,8192,64,8,16,2,4096,1,1792,288,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.017,0.018000000000000002,0.017800000000000003,0.018000000000000002,0.00040000000000000034,0.596,0.616,0.602,0.599,0.007183313998427195,8192,64,8,16,2,4096,1,1792,320,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.017,0.018000000000000002,0.017800000000000003,0.018000000000000002,0.00040000000000000034,0.614,0.636,0.6237999999999999,0.623,0.007277362159464108,8192,64,8,16,2,4096,1,1792,352,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.589,0.603,0.5955999999999999,0.595,0.004963869458396347,8192,64,8,16,2,4096,1,1792,384,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.017,0.018000000000000002,0.017800000000000003,0.018000000000000002,0.00040000000000000034,0.619,0.633,0.6246,0.624,0.004841487374764086,8192,64,8,16,2,4096,1,1792,416,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.613,0.639,0.626,0.628,0.009402127418834536,8192,64,8,16,2,4096,1,1792,448,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.017,0.018000000000000002,0.017800000000000003,0.018000000000000002,0.00040000000000000034,0.641,0.655,0.6474,0.647,0.004841487374764086,8192,64,8,16,2,4096,1,1792,480,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.017,0.018000000000000002,0.017800000000000003,0.018000000000000002,0.00040000000000000034,0.611,0.63,0.6199999999999999,0.618,0.006480740698407867,8192,64,8,16,2,4096,1,1792,512,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.017,0.018000000000000002,0.017800000000000003,0.018000000000000002,0.00040000000000000034,0.641,0.655,0.6456000000000001,0.644,0.004841487374764086,8192,64,8,16,2,4096,1,1792,544,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.017,0.018000000000000002,0.0176,0.018000000000000002,0.000489897948556636,0.635,0.651,0.6438,0.644,0.006554387843269582,8192,64,8,16,2,4096,1,1792,576,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.017,0.018000000000000002,0.0176,0.018000000000000002,0.000489897948556636,0.66,0.681,0.6738000000000001,0.68,0.008400000000000008,8192,64,8,16,2,4096,1,1792,608,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.017,0.018000000000000002,0.017800000000000003,0.018000000000000002,0.00040000000000000034,0.635,0.644,0.639,0.64,0.003224903099319423,8192,64,8,16,2,4096,1,1792,640,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.018000000000000002,0.019,0.0182,0.018000000000000002,0.00039999999999999893,0.662,0.684,0.6712,0.669,0.007467261881037794,8192,64,8,16,2,4096,1,1792,672,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.017,0.018000000000000002,0.0176,0.018000000000000002,0.000489897948556636,0.655,0.668,0.6618,0.662,0.004166533331199936,8192,64,8,16,2,4096,1,1792,704,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.017,0.019,0.018000000000000002,0.018000000000000002,0.0006324555320336754,0.671,0.6880000000000001,0.6814000000000001,0.683,0.006280127387243038,8192,64,8,16,2,4096,1,1792,736,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.644,0.66,0.6514,0.65,0.005351635264103866,8192,64,8,16,2,4096,1,1792,768,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.017,0.018000000000000002,0.017800000000000003,0.018000000000000002,0.00040000000000000034,0.677,0.6920000000000001,0.6836000000000001,0.684,0.005083306010855538,8192,64,8,16,2,4096,1,1792,800,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.017,0.018000000000000002,0.017800000000000003,0.018000000000000002,0.00040000000000000034,0.674,0.707,0.6868000000000001,0.683,0.011530828244319632,8192,64,8,16,2,4096,1,1792,832,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.017,0.018000000000000002,0.017400000000000002,0.017,0.000489897948556636,0.6950000000000001,0.716,0.7032,0.7000000000000001,0.008423775875461031,8192,64,8,16,2,4096,1,1792,864,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.017,0.018000000000000002,0.017800000000000003,0.018000000000000002,0.00040000000000000034,0.663,0.684,0.6772000000000001,0.681,0.0075736384915046015,8192,64,8,16,2,4096,1,1792,896,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.018000000000000002,0.019,0.0182,0.018000000000000002,0.00039999999999999893,0.6890000000000001,0.729,0.7064,0.705,0.012862348152650797,8192,64,8,16,2,4096,1,1792,928,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.017,0.018000000000000002,0.017800000000000003,0.018000000000000002,0.00040000000000000034,0.6920000000000001,0.723,0.7034,0.6980000000000001,0.011128342194594807,8192,64,8,16,2,4096,1,1792,960,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.017,0.018000000000000002,0.017400000000000002,0.017,0.000489897948556636,0.707,0.736,0.7193999999999999,0.72,0.010384603988597745,8192,64,8,16,2,4096,1,1792,992,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.017,0.018000000000000002,0.017800000000000003,0.018000000000000002,0.00040000000000000034,0.687,0.6990000000000001,0.6932,0.6920000000000001,0.004308131845707607,8192,64,8,16,2,4096,1,1792,1024,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.017,0.018000000000000002,0.017800000000000003,0.018000000000000002,0.00040000000000000034,0.6900000000000001,0.715,0.6960000000000001,0.6900000000000001,0.009695359714832624,8192,64,8,16,2,4096,1,1792,1024,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.71,0.732,0.7215999999999999,0.719,0.008957678270623484,8192,64,8,16,2,4096,1,1792,1088,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.706,0.725,0.7125999999999999,0.712,0.006621178142898746,8192,64,8,16,2,4096,1,1792,1152,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.017,0.018000000000000002,0.017800000000000003,0.018000000000000002,0.00040000000000000034,0.729,0.747,0.7377999999999999,0.74,0.006493073232299177,8192,64,8,16,2,4096,1,1792,1216,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.017,0.018000000000000002,0.017800000000000003,0.018000000000000002,0.00040000000000000034,0.735,0.751,0.7428,0.742,0.005230678732248813,8192,64,8,16,2,4096,1,1792,1280,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.017,0.018000000000000002,0.017400000000000002,0.017,0.000489897948556636,0.748,0.772,0.7618,0.762,0.008772684879784531,8192,64,8,16,2,4096,1,1792,1344,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.017,0.018000000000000002,0.0176,0.018000000000000002,0.000489897948556636,0.742,0.752,0.7474000000000001,0.749,0.003773592452822645,8192,64,8,16,2,4096,1,1792,1408,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.017,0.019,0.017800000000000003,0.018000000000000002,0.0007483314773547878,0.763,0.786,0.7774,0.778,0.007914543574963758,8192,64,8,16,2,4096,1,1792,1472,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.017,0.018000000000000002,0.017400000000000002,0.017,0.000489897948556636,0.76,0.784,0.773,0.771,0.008944271909999166,8192,64,8,16,2,4096,1,1792,1536,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.017,0.018000000000000002,0.017800000000000003,0.018000000000000002,0.00040000000000000034,0.791,0.802,0.797,0.798,0.004732863826479697,8192,64,8,16,2,4096,1,1792,1600,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.017,0.019,0.017800000000000003,0.018000000000000002,0.0007483314773547878,0.779,0.802,0.7906000000000001,0.792,0.008890444308357155,8192,64,8,16,2,4096,1,1792,1664,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.81,0.836,0.8188000000000001,0.8170000000000001,0.009064215354899693,8192,64,8,16,2,4096,1,1792,1728,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.017,0.018000000000000002,0.0176,0.018000000000000002,0.000489897948556636,0.806,0.8220000000000001,0.8136000000000001,0.8130000000000001,0.005314132102234574,8192,64,8,16,2,4096,1,1792,1792,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.017,0.018000000000000002,0.0176,0.018000000000000002,0.000489897948556636,0.8230000000000001,0.858,0.8360000000000001,0.8290000000000001,0.012899612397277641,8192,64,8,16,2,4096,1,1792,1856,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.017,0.018000000000000002,0.0176,0.018000000000000002,0.000489897948556636,0.8140000000000001,0.8260000000000001,0.8200000000000001,0.8220000000000001,0.004690415759823434,8192,64,8,16,2,4096,1,1792,1920,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.017,0.018000000000000002,0.017800000000000003,0.018000000000000002,0.00040000000000000034,0.85,0.876,0.8618,0.862,0.008772684879784531,8192,64,8,16,2,4096,1,1792,1984,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.017,0.018000000000000002,0.0172,0.017,0.00040000000000000034,0.8320000000000001,0.859,0.8493999999999999,0.853,0.010011992808627032,8192,64,8,16,2,4096,1,1792,2048,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.017,0.018000000000000002,0.0176,0.018000000000000002,0.000489897948556636,0.875,0.892,0.8846,0.888,0.0068000000000000066,8192,64,8,16,2,4096,1,1792,2112,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.017,0.019,0.0176,0.017,0.0007999999999999995,0.861,0.883,0.8698,0.864,0.009282241108697842,8192,64,8,16,2,4096,1,1792,2176,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.017,0.018000000000000002,0.017400000000000002,0.017,0.000489897948556636,0.896,0.911,0.9038,0.906,0.005491812087098397,8192,64,8,16,2,4096,1,1792,2240,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.017,0.018000000000000002,0.017400000000000002,0.017,0.000489897948556636,0.884,0.913,0.8982000000000001,0.899,0.009325234581499822,8192,64,8,16,2,4096,1,1792,2304,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.018000000000000002,0.019,0.018400000000000003,0.018000000000000002,0.0004898979485566344,0.577,0.592,0.5841999999999998,0.586,0.0054918120870983975,8192,64,8,16,2,4096,1,1856,0,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.018000000000000002,0.019,0.018400000000000003,0.018000000000000002,0.0004898979485566344,0.597,0.608,0.6026,0.604,0.00402988833592198,8192,64,8,16,2,4096,1,1856,32,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.018000000000000002,0.019,0.0186,0.019,0.0004898979485566344,0.594,0.609,0.6006,0.599,0.005607138307550479,8192,64,8,16,2,4096,1,1856,64,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.018000000000000002,0.019,0.0182,0.018000000000000002,0.00039999999999999893,0.623,0.644,0.6322000000000001,0.632,0.006997142273814367,8192,64,8,16,2,4096,1,1856,96,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.018000000000000002,0.019,0.018800000000000004,0.019,0.000399999999999999,0.589,0.615,0.6015999999999999,0.601,0.010190191362285607,8192,64,8,16,2,4096,1,1856,128,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.018000000000000002,0.019,0.018600000000000002,0.019,0.0004898979485566344,0.616,0.629,0.6205999999999999,0.618,0.004841487374764086,8192,64,8,16,2,4096,1,1856,160,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.018000000000000002,0.019,0.018400000000000003,0.018000000000000002,0.0004898979485566344,0.612,0.629,0.6176,0.616,0.005953150426454892,8192,64,8,16,2,4096,1,1856,192,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.018000000000000002,0.019,0.0182,0.018000000000000002,0.00039999999999999893,0.642,0.665,0.651,0.65,0.007797435475847178,8192,64,8,16,2,4096,1,1856,224,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.018000000000000002,0.019,0.0182,0.018000000000000002,0.00039999999999999893,0.605,0.627,0.618,0.619,0.00824621125123533,8192,64,8,16,2,4096,1,1856,256,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.018000000000000002,0.019,0.018400000000000003,0.018000000000000002,0.0004898979485566344,0.637,0.655,0.6458,0.645,0.007626270385975055,8192,64,8,16,2,4096,1,1856,288,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.018000000000000002,0.019,0.018400000000000003,0.018000000000000002,0.0004898979485566344,0.631,0.653,0.6396,0.637,0.007418894796396569,8192,64,8,16,2,4096,1,1856,320,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.018000000000000002,0.019,0.018400000000000003,0.018000000000000002,0.0004898979485566344,0.666,0.673,0.6689999999999999,0.669,0.0024494897427831805,8192,64,8,16,2,4096,1,1856,352,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.018000000000000002,0.019,0.0182,0.018000000000000002,0.00039999999999999893,0.632,0.64,0.6354,0.635,0.002653299832284322,8192,64,8,16,2,4096,1,1856,384,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.018000000000000002,0.019,0.0182,0.018000000000000002,0.00039999999999999893,0.654,0.672,0.6618,0.664,0.006939740629158995,8192,64,8,16,2,4096,1,1856,416,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.018000000000000002,0.019,0.0182,0.018000000000000002,0.00039999999999999893,0.654,0.663,0.659,0.659,0.003033150177620623,8192,64,8,16,2,4096,1,1856,448,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.018000000000000002,0.019,0.0182,0.018000000000000002,0.00039999999999999893,0.679,0.6970000000000001,0.6884000000000001,0.6890000000000001,0.007838367176906176,8192,64,8,16,2,4096,1,1856,480,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.018000000000000002,0.019,0.0182,0.018000000000000002,0.00039999999999999893,0.649,0.667,0.655,0.653,0.006324555320336764,8192,64,8,16,2,4096,1,1856,512,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.018000000000000002,0.019,0.018400000000000003,0.018000000000000002,0.0004898979485566344,0.671,0.6960000000000001,0.683,0.686,0.009252026804976311,8192,64,8,16,2,4096,1,1856,544,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.018000000000000002,0.019,0.0182,0.018000000000000002,0.00039999999999999893,0.667,0.686,0.6764000000000001,0.678,0.006711184694225013,8192,64,8,16,2,4096,1,1856,576,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.6970000000000001,0.715,0.706,0.705,0.005932958789676502,8192,64,8,16,2,4096,1,1856,608,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.018000000000000002,0.019,0.018400000000000003,0.018000000000000002,0.0004898979485566344,0.67,0.681,0.6742000000000001,0.673,0.003762977544445359,8192,64,8,16,2,4096,1,1856,640,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.018000000000000002,0.019,0.018400000000000003,0.018000000000000002,0.0004898979485566344,0.6990000000000001,0.707,0.7030000000000001,0.7020000000000001,0.0030331501776205715,8192,64,8,16,2,4096,1,1856,672,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.018000000000000002,0.019,0.018400000000000003,0.018000000000000002,0.0004898979485566344,0.6880000000000001,0.704,0.6940000000000001,0.6920000000000001,0.005477225575051626,8192,64,8,16,2,4096,1,1856,704,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.018000000000000002,0.019,0.0182,0.018000000000000002,0.00039999999999999893,0.719,0.732,0.724,0.723,0.004289522117905447,8192,64,8,16,2,4096,1,1856,736,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.6940000000000001,0.7030000000000001,0.6968,0.6960000000000001,0.003310589071449373,8192,64,8,16,2,4096,1,1856,768,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.018000000000000002,0.019,0.018400000000000003,0.018000000000000002,0.0004898979485566344,0.7030000000000001,0.727,0.7140000000000001,0.712,0.007899367063252576,8192,64,8,16,2,4096,1,1856,800,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.018000000000000002,0.0,0.711,0.729,0.7175999999999999,0.717,0.0062481997407253295,8192,64,8,16,2,4096,1,1856,832,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.018000000000000002,0.019,0.0182,0.018000000000000002,0.00039999999999999893,0.739,0.761,0.7502000000000001,0.752,0.007833262411026462,8192,64,8,16,2,4096,1,1856,864,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.018000000000000002,0.019,0.0182,0.018000000000000002,0.00039999999999999893,0.707,0.728,0.7162,0.715,0.007082372483850316,8192,64,8,16,2,4096,1,1856,896,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.018000000000000002,0.019,0.018400000000000003,0.018000000000000002,0.0004898979485566344,0.735,0.753,0.7468000000000001,0.752,0.007440430095095317,8192,64,8,16,2,4096,1,1856,928,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.018000000000000002,0.019,0.0182,0.018000000000000002,0.00039999999999999893,0.722,0.745,0.738,0.739,0.008438009243891603,8192,64,8,16,2,4096,1,1856,960,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.018000000000000002,0.019,0.0182,0.018000000000000002,0.00039999999999999893,0.764,0.783,0.7724,0.774,0.007116178749862885,8192,64,8,16,2,4096,1,1856,992,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
0.0,0.0,0.0,0.0,0.0,,,,,,0.018000000000000002,0.019,0.018600000000000002,0.019,0.0004898979485566344,0.729,0.742,0.7365999999999999,0.736,0.004963869458396347,8192,64,8,16,2,4096,1,1856,1024,True,AttentionBackend.FLASH_ATTENTION,ProfileMethod.KINETO
